Date,Year,Month,Day,Hour,Microsite,Rep,Temp,RH
2015/11/21,2015,11,21,15,Open,1,18.533,53.617
2015/11/21,2015,11,21,16,Open,1,21.342,50.232
2015/11/21,2015,11,21,17,Open,1,21.223,52.755
2015/11/21,2015,11,21,18,Open,1,19.793,57.981
2015/11/21,2015,11,21,19,Open,1,18.794,61.701
2015/11/21,2015,11,21,20,Open,1,12.968,81.414
2015/11/21,2015,11,21,21,Open,1,9.262,93.807
2015/11/21,2015,11,21,22,Open,1,8.07,95.73
2015/11/21,2015,11,21,23,Open,1,6.864,95.777
2015/11/21,2015,11,21,24,Open,1,5.821,98.467
2015/11/22,2015,11,22,1,Open,1,5.334,97.574
2015/11/22,2015,11,22,2,Open,1,5.591,98.646
2015/11/22,2015,11,22,3,Open,1,6.94,98.585
2015/11/22,2015,11,22,4,Open,1,6.128,99.04
2015/11/22,2015,11,22,5,Open,1,6.153,98.901
2015/11/22,2015,11,22,6,Open,1,5.796,98.898
2015/11/22,2015,11,22,7,Open,1,6.687,99.32
2015/11/22,2015,11,22,8,Open,1,3.512,99.648
2015/11/22,2015,11,22,9,Open,1,2.61,99.246
2015/11/22,2015,11,22,10,Open,1,3.538,100
2015/11/22,2015,11,22,11,Open,1,2.664,100
2015/11/22,2015,11,22,12,Open,1,6.813,100
2015/11/22,2015,11,22,13,Open,1,11.71,93.502
2015/11/22,2015,11,22,14,Open,1,16.082,82.134
2015/11/22,2015,11,22,15,Open,1,18.699,56.561
2015/11/22,2015,11,22,16,Open,1,21.485,48.893
2015/11/22,2015,11,22,17,Open,1,21.843,50.014
2015/11/22,2015,11,22,18,Open,1,21.963,54.481
2015/11/22,2015,11,22,19,Open,1,20.627,57.772
2015/11/22,2015,11,22,20,Open,1,13.858,78.114
2015/11/22,2015,11,22,21,Open,1,11.053,90.701
2015/11/22,2015,11,22,22,Open,1,10.026,85.417
2015/11/22,2015,11,22,23,Open,1,10.492,78.907
2015/11/22,2015,11,22,24,Open,1,7.67,82.747
2015/11/23,2015,11,23,1,Open,1,8.866,84.191
2015/11/23,2015,11,23,2,Open,1,8.07,92.455
2015/11/23,2015,11,23,3,Open,1,7.368,89.568
2015/11/23,2015,11,23,4,Open,1,7.444,81.257
2015/11/23,2015,11,23,5,Open,1,8.593,76.313
2015/11/23,2015,11,23,6,Open,1,6.94,84.74
2015/11/23,2015,11,23,7,Open,1,7.745,72.276
2015/11/23,2015,11,23,8,Open,1,4.376,89.808
2015/11/23,2015,11,23,9,Open,1,5.898,72.102
2015/11/23,2015,11,23,10,Open,1,7.368,51.901
2015/11/23,2015,11,23,11,Open,1,7.695,47.194
2015/11/23,2015,11,23,12,Open,1,10.124,45.692
2015/11/23,2015,11,23,13,Open,1,15.247,34.918
2015/11/23,2015,11,23,14,Open,1,18.937,28.025
2015/11/23,2015,11,23,15,Open,1,20.269,37.533
2015/11/23,2015,11,23,16,Open,1,21.199,43.499
2015/11/23,2015,11,23,17,Open,1,22.681,32.182
2015/11/23,2015,11,23,18,Open,1,20.365,47.356
2015/11/23,2015,11,23,19,Open,1,18.105,61.107
2015/11/23,2015,11,23,20,Open,1,13.064,76.613
2015/11/23,2015,11,23,21,Open,1,8.195,90.854
2015/11/23,2015,11,23,22,Open,1,8.742,93.341
2015/11/23,2015,11,23,23,Open,1,9.114,93.641
2015/11/23,2015,11,23,24,Open,1,8.17,92.582
2015/11/24,2015,11,24,1,Open,1,6.611,93.437
2015/11/24,2015,11,24,2,Open,1,6.408,84.719
2015/11/24,2015,11,24,3,Open,1,4.506,84.165
2015/11/24,2015,11,24,4,Open,1,6.204,69.412
2015/11/24,2015,11,24,5,Open,1,5.282,81.459
2015/11/24,2015,11,24,6,Open,1,5.514,78.608
2015/11/24,2015,11,24,7,Open,1,5.591,81.926
2015/11/24,2015,11,24,8,Open,1,5.128,86.182
2015/11/24,2015,11,24,9,Open,1,4.818,92.539
2015/11/24,2015,11,24,10,Open,1,4.141,95.654
2015/11/24,2015,11,24,11,Open,1,4.895,97.062
2015/11/24,2015,11,24,12,Open,1,6.788,93.835
2015/11/24,2015,11,24,13,Open,1,10.051,79.845
2015/11/24,2015,11,24,14,Open,1,12.63,72.033
2015/11/24,2015,11,24,15,Open,1,15.342,59.252
2015/11/24,2015,11,24,16,Open,1,13.088,65.867
2015/11/24,2015,11,24,17,Open,1,13.978,63.891
2015/11/24,2015,11,24,18,Open,1,10.663,95.166
2015/11/24,2015,11,24,19,Open,1,10.051,98.638
2015/11/24,2015,11,24,20,Open,1,7.217,97.335
2015/11/24,2015,11,24,21,Open,1,6.712,98.252
2015/11/24,2015,11,24,22,Open,1,4.714,97.134
2015/11/24,2015,11,24,23,Open,1,3.459,96.542
2015/11/24,2015,11,24,24,Open,1,3.116,96.35
2015/11/25,2015,11,25,1,Open,1,2.983,95.68
2015/11/25,2015,11,25,2,Open,1,2.074,96.208
2015/11/25,2015,11,25,3,Open,1,3.248,98.179
2015/11/25,2015,11,25,4,Open,1,4.141,97.072
2015/11/25,2015,11,25,5,Open,1,3.643,98.339
2015/11/25,2015,11,25,6,Open,1,3.827,97.034
2015/11/25,2015,11,25,7,Open,1,4.168,97.323
2015/11/25,2015,11,25,8,Open,1,2.877,100
2015/11/25,2015,11,25,9,Open,1,1.859,100
2015/11/25,2015,11,25,10,Open,1,1.832,100
2015/11/25,2015,11,25,11,Open,1,2.37,100
2015/11/25,2015,11,25,12,Open,1,3.67,100
2015/11/25,2015,11,25,13,Open,1,6,96.556
2015/11/25,2015,11,25,14,Open,1,8.319,92.976
2015/11/25,2015,11,25,15,Open,1,9.879,92.361
2015/11/25,2015,11,25,16,Open,1,12.001,92.107
2015/11/25,2015,11,25,17,Open,1,12.147,81.775
2015/11/25,2015,11,25,18,Open,1,9.064,79.195
2015/11/25,2015,11,25,19,Open,1,7.318,76.754
2015/11/25,2015,11,25,20,Open,1,6.636,80.675
2015/11/25,2015,11,25,21,Open,1,5.128,86.156
2015/11/25,2015,11,25,22,Open,1,4.973,90.592
2015/11/25,2015,11,25,23,Open,1,3.932,95.72
2015/11/25,2015,11,25,24,Open,1,2.823,96.512
2015/11/26,2015,11,26,1,Open,1,0.934,96.471
2015/11/26,2015,11,26,2,Open,1,-0.451,96.659
2015/11/26,2015,11,26,3,Open,1,-0.62,96.182
2015/11/26,2015,11,26,4,Open,1,-0.255,96.857
2015/11/26,2015,11,26,5,Open,1,-0.395,96.961
2015/11/26,2015,11,26,6,Open,1,-0.732,97.342
2015/11/26,2015,11,26,7,Open,1,-1.128,97.135
2015/11/26,2015,11,26,8,Open,1,-1.128,96.992
2015/11/26,2015,11,26,9,Open,1,-1.384,96.54
2015/11/26,2015,11,26,10,Open,1,-1.498,96.199
2015/11/26,2015,11,26,11,Open,1,-2.073,94.726
2015/11/26,2015,11,26,12,Open,1,-0.395,98.196
2015/11/26,2015,11,26,13,Open,1,2.021,94.734
2015/11/26,2015,11,26,14,Open,1,4.48,88.053
2015/11/26,2015,11,26,15,Open,1,7.77,78.182
2015/11/26,2015,11,26,16,Open,1,8.767,68.434
2015/11/26,2015,11,26,17,Open,1,10.149,66.665
2015/11/26,2015,11,26,18,Open,1,9.46,67.083
2015/11/26,2015,11,26,19,Open,1,8.145,70.401
2015/11/26,2015,11,26,20,Open,1,3.827,82.702
2015/11/26,2015,11,26,21,Open,1,1.208,92.653
2015/11/26,2015,11,26,22,Open,1,0.384,94.774
2015/11/26,2015,11,26,23,Open,1,-0.032,95.288
2015/11/26,2015,11,26,24,Open,1,0.024,92.019
2015/11/27,2015,11,27,1,Open,1,-0.507,89.289
2015/11/27,2015,11,27,2,Open,1,-1.871,94.109
2015/11/27,2015,11,27,3,Open,1,-1.356,93.598
2015/11/27,2015,11,27,4,Open,1,-1.699,94.685
2015/11/27,2015,11,27,5,Open,1,-2.392,95.449
2015/11/27,2015,11,27,6,Open,1,-2.947,96.006
2015/11/27,2015,11,27,7,Open,1,-2.044,96.402
2015/11/27,2015,11,27,8,Open,1,-2.683,95.867
2015/11/27,2015,11,27,9,Open,1,-1.67,95.889
2015/11/27,2015,11,27,10,Open,1,-3.33,94.76
2015/11/27,2015,11,27,11,Open,1,-2.131,89.686
2015/11/27,2015,11,27,12,Open,1,-1.242,89.125
2015/11/27,2015,11,27,13,Open,1,2.209,71.776
2015/11/27,2015,11,27,14,Open,1,5.179,60.305
2015/11/27,2015,11,27,15,Open,1,7.87,56.826
2015/11/27,2015,11,27,16,Open,1,10.198,52.667
2015/11/27,2015,11,27,17,Open,1,12.098,49
2015/11/27,2015,11,27,18,Open,1,11.248,51.483
2015/11/27,2015,11,27,19,Open,1,9.46,57.133
2015/11/27,2015,11,27,20,Open,1,4.921,64.583
2015/11/27,2015,11,27,21,Open,1,2.37,75.49
2015/11/27,2015,11,27,22,Open,1,0.962,77.533
2015/11/27,2015,11,27,23,Open,1,0.163,79.773
2015/11/27,2015,11,27,24,Open,1,-1.185,81.64
2015/11/28,2015,11,28,1,Open,1,-0.591,76.428
2015/11/28,2015,11,28,2,Open,1,-0.62,72.396
2015/11/28,2015,11,28,3,Open,1,0.107,72.921
2015/11/28,2015,11,28,4,Open,1,0.412,69.125
2015/11/28,2015,11,28,5,Open,1,-1.842,78.332
2015/11/28,2015,11,28,6,Open,1,-2.712,86.242
2015/11/28,2015,11,28,7,Open,1,-2.83,83.447
2015/11/28,2015,11,28,8,Open,1,-1.871,74.513
2015/11/28,2015,11,28,9,Open,1,-3.926,90.172
2015/11/28,2015,11,28,10,Open,1,-3.986,87.856
2015/11/28,2015,11,28,11,Open,1,-3.153,81.744
2015/11/28,2015,11,28,12,Open,1,-2.044,79.404
2015/11/28,2015,11,28,13,Open,1,3.512,52.743
2015/11/28,2015,11,28,14,Open,1,6.23,46.212
2015/11/28,2015,11,28,15,Open,1,7.945,45.941
2015/11/28,2015,11,28,16,Open,1,11.078,45.005
2015/11/28,2015,11,28,17,Open,1,11.2,44.429
2015/11/28,2015,11,28,18,Open,1,10.712,44.711
2015/11/28,2015,11,28,19,Open,1,9.064,48.382
2015/11/28,2015,11,28,20,Open,1,4.063,62.783
2015/11/28,2015,11,28,21,Open,1,1.017,79.31
2015/11/28,2015,11,28,22,Open,1,-1.413,91.615
2015/11/28,2015,11,28,23,Open,1,-1.814,90.506
2015/11/28,2015,11,28,24,Open,1,-2.8,93.231
2015/11/29,2015,11,29,1,Open,1,-2.918,93.439
2015/11/29,2015,11,29,2,Open,1,-1.441,93.937
2015/11/29,2015,11,29,3,Open,1,-1.299,93.807
2015/11/29,2015,11,29,4,Open,1,-2.712,92.386
2015/11/29,2015,11,29,5,Open,1,-2.712,93.062
2015/11/29,2015,11,29,6,Open,1,-4.318,95.386
2015/11/29,2015,11,29,7,Open,1,-3.777,96.574
2015/11/29,2015,11,29,8,Open,1,-4.53,95.797
2015/11/29,2015,11,29,9,Open,1,-1.871,91.835
2015/11/29,2015,11,29,10,Open,1,-3.242,87.551
2015/11/29,2015,11,29,11,Open,1,-3.807,91.248
2015/11/29,2015,11,29,12,Open,1,-1.015,89.753
2015/11/29,2015,11,29,13,Open,1,3.854,71.393
2015/11/29,2015,11,29,14,Open,1,7.242,57.611
2015/11/29,2015,11,29,15,Open,1,9.213,48.432
2015/11/29,2015,11,29,16,Open,1,10.149,50.6
2015/11/29,2015,11,29,17,Open,1,11.078,49.139
2015/11/29,2015,11,29,18,Open,1,10.687,49.026
2015/11/29,2015,11,29,19,Open,1,9.706,51.055
2015/11/29,2015,11,29,20,Open,1,4.558,66.944
2015/11/29,2015,11,29,21,Open,1,1.425,80.712
2015/11/29,2015,11,29,22,Open,1,0.55,83.616
2015/11/29,2015,11,29,23,Open,1,0.273,83.678
2015/11/29,2015,11,29,24,Open,1,0.412,84.658
2015/11/30,2015,11,30,1,Open,1,0.384,85.999
2015/11/30,2015,11,30,2,Open,1,-1.756,92.497
2015/11/30,2015,11,30,3,Open,1,0.163,85.717
2015/11/30,2015,11,30,4,Open,1,-1.356,91.287
2015/11/30,2015,11,30,5,Open,1,-1.613,90.779
2015/11/30,2015,11,30,6,Open,1,-2.479,95.187
2015/11/30,2015,11,30,7,Open,1,-0.76,89.323
2015/11/30,2015,11,30,8,Open,1,-0.93,86.156
2015/11/30,2015,11,30,9,Open,1,-0.171,73.455
2015/11/30,2015,11,30,10,Open,1,-0.873,72.075
2015/11/30,2015,11,30,11,Open,1,-0.339,68.433
2015/11/30,2015,11,30,12,Open,1,2.45,60.938
2015/11/30,2015,11,30,13,Open,1,4.089,51.225
2015/11/30,2015,11,30,14,Open,1,8.941,40.541
2015/11/30,2015,11,30,15,Open,1,12.364,34.832
2015/11/30,2015,11,30,16,Open,1,11.977,43.179
2015/11/30,2015,11,30,17,Open,1,12.195,54.467
2015/11/30,2015,11,30,18,Open,1,10.247,60.063
2015/11/30,2015,11,30,19,Open,1,9.46,61.456
2015/11/30,2015,11,30,20,Open,1,8.792,63.547
2015/11/30,2015,11,30,21,Open,1,5.975,73.989
2015/11/30,2015,11,30,22,Open,1,5.539,75.753
2015/11/30,2015,11,30,23,Open,1,5.179,73.169
2015/11/30,2015,11,30,24,Open,1,3.195,91.74
2015/12/1,2015,12,1,1,Open,1,0.079,93.379
2015/12/1,2015,12,1,2,Open,1,-0.199,95.843
2015/12/1,2015,12,1,3,Open,1,1.48,96.526
2015/12/1,2015,12,1,4,Open,1,-0.06,96.338
2015/12/1,2015,12,1,5,Open,1,0.051,96.704
2015/12/1,2015,12,1,6,Open,1,0.301,95.187
2015/12/1,2015,12,1,7,Open,1,0.329,89.428
2015/12/1,2015,12,1,8,Open,1,0.107,87.445
2015/12/1,2015,12,1,9,Open,1,-1.785,89.726
2015/12/1,2015,12,1,10,Open,1,-0.62,86.887
2015/12/1,2015,12,1,11,Open,1,-0.958,78.764
2015/12/1,2015,12,1,12,Open,1,-0.902,78.933
2015/12/1,2015,12,1,13,Open,1,5.128,51.283
2015/12/1,2015,12,1,14,Open,1,10.516,41.692
2015/12/1,2015,12,1,15,Open,1,12.606,39.908
2015/12/1,2015,12,1,16,Open,1,13.161,42.217
2015/12/1,2015,12,1,17,Open,1,14.649,39.941
2015/12/1,2015,12,1,18,Open,1,14.026,42.98
2015/12/1,2015,12,1,19,Open,1,12.437,48.798
2015/12/1,2015,12,1,20,Open,1,8.344,56.575
2015/12/1,2015,12,1,21,Open,1,4.766,70.552
2015/12/1,2015,12,1,22,Open,1,2.983,78.586
2015/12/1,2015,12,1,23,Open,1,3.168,73.441
2015/12/1,2015,12,1,24,Open,1,3.142,71.142
2015/12/2,2015,12,2,1,Open,1,2.85,73.348
2015/12/2,2015,12,2,2,Open,1,2.53,75.147
2015/12/2,2015,12,2,3,Open,1,3.564,60.496
2015/12/2,2015,12,2,4,Open,1,3.67,48.807
2015/12/2,2015,12,2,5,Open,1,3.775,55.282
2015/12/2,2015,12,2,6,Open,1,2.236,63.201
2015/12/2,2015,12,2,7,Open,1,1.48,67.401
2015/12/2,2015,12,2,8,Open,1,2.61,66.024
2015/12/2,2015,12,2,9,Open,1,3.301,64.492
2015/12/2,2015,12,2,10,Open,1,1.317,73.682
2015/12/2,2015,12,2,11,Open,1,1.044,80.964
2015/12/2,2015,12,2,12,Open,1,3.67,67.925
2015/12/2,2015,12,2,13,Open,1,9.312,43.734
2015/12/2,2015,12,2,14,Open,1,12.847,39.427
2015/12/2,2015,12,2,15,Open,1,15.294,36.348
2015/12/2,2015,12,2,16,Open,1,15.772,41.246
2015/12/2,2015,12,2,17,Open,1,14.098,47.903
2015/12/2,2015,12,2,18,Open,1,13.473,51.672
2015/12/2,2015,12,2,19,Open,1,15.533,46.119
2015/12/2,2015,12,2,20,Open,1,10.1,59.392
2015/12/2,2015,12,2,21,Open,1,6.889,71.69
2015/12/2,2015,12,2,22,Open,1,6.255,69.98
2015/12/2,2015,12,2,23,Open,1,6.56,66.722
2015/12/2,2015,12,2,24,Open,1,4.869,75.395
2015/12/3,2015,12,3,1,Open,1,4.011,78.199
2015/12/3,2015,12,3,2,Open,1,3.854,77.202
2015/12/3,2015,12,3,3,Open,1,3.985,72.68
2015/12/3,2015,12,3,4,Open,1,2.637,72.544
2015/12/3,2015,12,3,5,Open,1,4.688,60.022
2015/12/3,2015,12,3,6,Open,1,8.17,51.293
2015/12/3,2015,12,3,7,Open,1,10.638,38.744
2015/12/3,2015,12,3,8,Open,1,9.977,36.197
2015/12/3,2015,12,3,9,Open,1,9.583,38.378
2015/12/3,2015,12,3,10,Open,1,9.312,36.734
2015/12/3,2015,12,3,11,Open,1,9.583,35.042
2015/12/3,2015,12,3,12,Open,1,10.834,33.333
2015/12/3,2015,12,3,13,Open,1,13.233,28.002
2015/12/3,2015,12,3,14,Open,1,12.968,29.033
2015/12/3,2015,12,3,15,Open,1,17.891,23.137
2015/12/3,2015,12,3,16,Open,1,18.533,20.733
2015/12/3,2015,12,3,17,Open,1,17.843,23.134
2015/12/3,2015,12,3,18,Open,1,19.294,24.283
2015/12/3,2015,12,3,19,Open,1,16.939,30.487
2015/12/3,2015,12,3,20,Open,1,10.467,75.685
2015/12/3,2015,12,3,21,Open,1,8.717,93.233
2015/12/3,2015,12,3,22,Open,1,8.543,91.787
2015/12/3,2015,12,3,23,Open,1,8.419,94.065
2015/12/3,2015,12,3,24,Open,1,7.419,94.604
2015/12/4,2015,12,4,1,Open,1,5.514,97.649
2015/12/4,2015,12,4,2,Open,1,4.766,97.587
2015/12/4,2015,12,4,3,Open,1,5.693,97.943
2015/12/4,2015,12,4,4,Open,1,5.642,98.075
2015/12/4,2015,12,4,5,Open,1,4.818,98.04
2015/12/4,2015,12,4,6,Open,1,4.037,98.208
2015/12/4,2015,12,4,7,Open,1,3.88,98.695
2015/12/4,2015,12,4,8,Open,1,3.538,98.695
2015/12/4,2015,12,4,9,Open,1,3.406,98.32
2015/12/4,2015,12,4,10,Open,1,3.775,98.473
2015/12/4,2015,12,4,11,Open,1,2.717,99.037
2015/12/4,2015,12,4,12,Open,1,4.037,99.318
2015/12/4,2015,12,4,13,Open,1,7.87,95.401
2015/12/4,2015,12,4,14,Open,1,11.175,88.224
2015/12/4,2015,12,4,15,Open,1,13.522,60.064
2015/12/4,2015,12,4,16,Open,1,14.314,52.678
2015/12/4,2015,12,4,17,Open,1,15.127,46.382
2015/12/4,2015,12,4,18,Open,1,14.242,44.14
2015/12/4,2015,12,4,19,Open,1,12.992,52.124
2015/12/4,2015,12,4,20,Open,1,8.145,71.715
2015/12/4,2015,12,4,21,Open,1,5.514,87.205
2015/12/4,2015,12,4,22,Open,1,4.636,91.89
2015/12/4,2015,12,4,23,Open,1,3.749,93.7
2015/12/4,2015,12,4,24,Open,1,2.236,96.01
2015/12/5,2015,12,5,1,Open,1,0.163,95.631
2015/12/5,2015,12,5,2,Open,1,-0.283,96.897
2015/12/5,2015,12,5,3,Open,1,0.77,97.385
2015/12/5,2015,12,5,4,Open,1,0.135,97.587
2015/12/5,2015,12,5,5,Open,1,-0.563,98.574
2015/12/5,2015,12,5,6,Open,1,-1.413,98.424
2015/12/5,2015,12,5,7,Open,1,-0.845,98.87
2015/12/5,2015,12,5,8,Open,1,-0.283,99.15
2015/12/5,2015,12,5,9,Open,1,0.55,99.225
2015/12/5,2015,12,5,10,Open,1,1.913,99.902
2015/12/5,2015,12,5,11,Open,1,2.128,99.108
2015/12/5,2015,12,5,12,Open,1,4.35,98.514
2015/12/5,2015,12,5,13,Open,1,6.94,95.475
2015/12/5,2015,12,5,14,Open,1,9.188,91.518
2015/12/5,2015,12,5,15,Open,1,10.59,72.674
2015/12/5,2015,12,5,16,Open,1,13.81,62.244
2015/12/5,2015,12,5,17,Open,1,14.984,61.996
2015/12/5,2015,12,5,18,Open,1,12.63,66.856
2015/12/5,2015,12,5,19,Open,1,11.419,70.637
2015/12/5,2015,12,5,20,Open,1,8.618,84.186
2015/12/5,2015,12,5,21,Open,1,6.458,90.515
2015/12/5,2015,12,5,22,Open,1,6.712,89.096
2015/12/5,2015,12,5,23,Open,1,5.539,91.546
2015/12/5,2015,12,5,24,Open,1,5.308,93.293
2015/12/6,2015,12,6,1,Open,1,6.458,83.761
2015/12/6,2015,12,6,2,Open,1,8.916,40.006
2015/12/6,2015,12,6,3,Open,1,9.139,38.204
2015/12/6,2015,12,6,4,Open,1,9.064,39.236
2015/12/6,2015,12,6,5,Open,1,7.97,42.146
2015/12/6,2015,12,6,6,Open,1,8.593,38.587
2015/12/6,2015,12,6,7,Open,1,9.509,34.427
2015/12/6,2015,12,6,8,Open,1,8.618,34.404
2015/12/6,2015,12,6,9,Open,1,7.192,38.656
2015/12/6,2015,12,6,10,Open,1,4.506,52.71
2015/12/6,2015,12,6,11,Open,1,5.668,51.897
2015/12/6,2015,12,6,12,Open,1,7.97,40.526
2015/12/6,2015,12,6,13,Open,1,9.361,41.027
2015/12/6,2015,12,6,14,Open,1,12.799,36.29
2015/12/6,2015,12,6,15,Open,1,16.415,28.257
2015/12/6,2015,12,6,16,Open,1,18.366,26.07
2015/12/6,2015,12,6,17,Open,1,20.031,26.733
2015/12/6,2015,12,6,18,Open,1,17.534,30.24
2015/12/6,2015,12,6,19,Open,1,17.034,32.439
2015/12/6,2015,12,6,20,Open,1,10.369,55.755
2015/12/6,2015,12,6,21,Open,1,8.07,61.223
2015/12/6,2015,12,6,22,Open,1,8.494,61.265
2015/12/6,2015,12,6,23,Open,1,8.095,68.308
2015/12/6,2015,12,6,24,Open,1,7.895,84.176
2015/12/7,2015,12,7,1,Open,1,7.318,87.88
2015/12/7,2015,12,7,2,Open,1,7.77,88.535
2015/12/7,2015,12,7,3,Open,1,8.27,90.514
2015/12/7,2015,12,7,4,Open,1,7.066,96.502
2015/12/7,2015,12,7,5,Open,1,6.687,98.514
2015/12/7,2015,12,7,6,Open,1,6.484,97.772
2015/12/7,2015,12,7,7,Open,1,4.947,98.124
2015/12/7,2015,12,7,8,Open,1,3.67,98.684
2015/12/7,2015,12,7,9,Open,1,4.298,99.777
2015/12/7,2015,12,7,10,Open,1,4.454,99.003
2015/12/7,2015,12,7,11,Open,1,4.246,98.098
2015/12/7,2015,12,7,12,Open,1,7.393,97.877
2015/12/7,2015,12,7,13,Open,1,10.858,83.372
2015/12/7,2015,12,7,14,Open,1,14.218,70.431
2015/12/7,2015,12,7,15,Open,1,15.676,67.349
2015/12/7,2015,12,7,16,Open,1,18.652,56.523
2015/12/7,2015,12,7,17,Open,1,19.199,56.851
2015/12/7,2015,12,7,18,Open,1,18.961,58.826
2015/12/7,2015,12,7,19,Open,1,16.296,69.178
2015/12/7,2015,12,7,20,Open,1,13.57,79.628
2015/12/7,2015,12,7,21,Open,1,10.296,93.67
2015/12/7,2015,12,7,22,Open,1,9.485,96.161
2015/12/7,2015,12,7,23,Open,1,9.04,97.738
2015/12/7,2015,12,7,24,Open,1,8.319,97.589
2015/12/8,2015,12,8,1,Open,1,7.293,98.193
2015/12/8,2015,12,8,2,Open,1,5.462,98.123
2015/12/8,2015,12,8,3,Open,1,6.204,99.936
2015/12/8,2015,12,8,4,Open,1,6.179,99.468
2015/12/8,2015,12,8,5,Open,1,6.509,99.294
2015/12/8,2015,12,8,6,Open,1,6.509,99.829
2015/12/8,2015,12,8,7,Open,1,6.026,99.982
2015/12/8,2015,12,8,8,Open,1,4.584,99.619
2015/12/8,2015,12,8,9,Open,1,5.796,100
2015/12/8,2015,12,8,10,Open,1,6,100
2015/12/8,2015,12,8,11,Open,1,5.616,100
2015/12/8,2015,12,8,12,Open,1,7.92,100
2015/12/8,2015,12,8,13,Open,1,10.785,99.786
2015/12/8,2015,12,8,14,Open,1,12.606,97.763
2015/12/8,2015,12,8,15,Open,1,14.026,95.289
2015/12/8,2015,12,8,16,Open,1,15.461,92.072
2015/12/8,2015,12,8,17,Open,1,16.63,88.054
2015/12/8,2015,12,8,18,Open,1,16.606,75.743
2015/12/8,2015,12,8,19,Open,1,15.103,81.174
2015/12/8,2015,12,8,20,Open,1,11.565,91.763
2015/12/8,2015,12,8,21,Open,1,9.312,96.491
2015/12/8,2015,12,8,22,Open,1,7.745,97.999
2015/12/8,2015,12,8,23,Open,1,5.796,97.286
2015/12/8,2015,12,8,24,Open,1,4.506,98.534
2015/12/9,2015,12,9,1,Open,1,5.076,97.82
2015/12/9,2015,12,9,2,Open,1,6.153,99.339
2015/12/9,2015,12,9,3,Open,1,5.514,99.061
2015/12/9,2015,12,9,4,Open,1,5.796,99.626
2015/12/9,2015,12,9,5,Open,1,5.385,99.944
2015/12/9,2015,12,9,6,Open,1,4.324,100
2015/12/9,2015,12,9,7,Open,1,5.334,100
2015/12/9,2015,12,9,8,Open,1,4.402,99.807
2015/12/9,2015,12,9,9,Open,1,6,100
2015/12/9,2015,12,9,10,Open,1,4.61,100
2015/12/9,2015,12,9,11,Open,1,7.091,100
2015/12/9,2015,12,9,12,Open,1,8.319,100
2015/12/9,2015,12,9,13,Open,1,10.834,100
2015/12/9,2015,12,9,14,Open,1,13.618,95.848
2015/12/9,2015,12,9,15,Open,1,15.533,92.72
2015/12/9,2015,12,9,16,Open,1,17.272,87.965
2015/12/9,2015,12,9,17,Open,1,17.415,83.313
2015/12/9,2015,12,9,18,Open,1,17.891,70.143
2015/12/9,2015,12,9,19,Open,1,14.481,82.325
2015/12/9,2015,12,9,20,Open,1,11.2,91.722
2015/12/9,2015,12,9,21,Open,1,8.618,96.677
2015/12/9,2015,12,9,22,Open,1,8.568,98.079
2015/12/9,2015,12,9,23,Open,1,7.066,97.244
2015/12/9,2015,12,9,24,Open,1,7.293,99.442
2015/12/10,2015,12,10,1,Open,1,8.319,99.463
2015/12/10,2015,12,10,2,Open,1,7.795,99.56
2015/12/10,2015,12,10,3,Open,1,7.77,99.259
2015/12/10,2015,12,10,4,Open,1,7.066,99.573
2015/12/10,2015,12,10,5,Open,1,7.569,99.423
2015/12/10,2015,12,10,6,Open,1,8.941,100
2015/12/10,2015,12,10,7,Open,1,8.295,99.897
2015/12/10,2015,12,10,8,Open,1,8.17,100
2015/12/10,2015,12,10,9,Open,1,8.245,100
2015/12/10,2015,12,10,10,Open,1,9.139,100
2015/12/10,2015,12,10,11,Open,1,9.756,100
2015/12/10,2015,12,10,12,Open,1,10.369,99.793
2015/12/10,2015,12,10,13,Open,1,11.151,98.968
2015/12/10,2015,12,10,14,Open,1,11.904,99.776
2015/12/10,2015,12,10,15,Open,1,12.413,98.867
2015/12/10,2015,12,10,16,Open,1,10.467,100
2015/12/10,2015,12,10,17,Open,1,10.687,99.882
2015/12/10,2015,12,10,18,Open,1,13.449,96.927
2015/12/10,2015,12,10,19,Open,1,11.856,97.054
2015/12/10,2015,12,10,20,Open,1,9.903,100
2015/12/10,2015,12,10,21,Open,1,8.568,98.004
2015/12/10,2015,12,10,22,Open,1,7.217,97.088
2015/12/10,2015,12,10,23,Open,1,7.015,96.092
2015/12/10,2015,12,10,24,Open,1,6.331,97.925
2015/12/11,2015,12,11,1,Open,1,7.268,95.812
2015/12/11,2015,12,11,2,Open,1,6.965,96.87
2015/12/11,2015,12,11,3,Open,1,4.272,99.433
2015/12/11,2015,12,11,4,Open,1,5.128,98.807
2015/12/11,2015,12,11,5,Open,1,5.745,97.493
2015/12/11,2015,12,11,6,Open,1,5.05,100
2015/12/11,2015,12,11,7,Open,1,4.714,100
2015/12/11,2015,12,11,8,Open,1,4.792,100
2015/12/11,2015,12,11,9,Open,1,3.67,100
2015/12/11,2015,12,11,10,Open,1,4.376,100
2015/12/11,2015,12,11,11,Open,1,4.48,100
2015/12/11,2015,12,11,12,Open,1,4.818,100
2015/12/11,2015,12,11,13,Open,1,6.484,99.238
2015/12/11,2015,12,11,14,Open,1,9.657,93.478
2015/12/11,2015,12,11,15,Open,1,10.247,92.071
